OID14034,PID2074,A169,C1716,2020-12-12,1,504,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14035,PID2060,A168,C1785,2020-11-18,4,1467,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14047,PID2075,A170,C1777,2020-09-15,1,400,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14051,PID2081,A157,C1712,2020-03-03,1,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14056,PID2066,A171,C1398,2020-01-04,1,2091,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14058,PID2075,A143,C1170,2020-09-09,3,400,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14060,PID2018,A126,C1653,2020-06-11,1,1972,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14063,PID2078,A128,C1551,2020-09-07,1,1798,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14065,PID2089,A147,C1170,2020-12-09,4,2294,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14066,PID2040,A141,C1413,2020-04-16,1,1889,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14068,PID2023,A108,C1571,2020-06-21,1,818,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14071,PID2057,A128,C1702,2020-05-19,2,181,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14076,PID2011,A140,C1544,2020-07-13,2,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14078,PID2018,A169,C1440,2020-12-08,1,1972,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14081,PID2099,A156,C1576,2020-02-02,3,1367,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14084,PID2057,A170,C1630,2020-04-28,1,181,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14085,PID2058,A166,C1736,2020-11-04,3,2257,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14089,PID2017,A144,C1072,2020-08-10,3,35,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14090,PID2040,A140,C1738,2020-05-30,1,1889,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14091,PID2070,A120,C1629,2020-01-09,1,1671,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14094,PID2095,A143,C1123,2020-07-30,1,1743,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14104,PID2065,A118,C1311,2020-08-18,3,2396,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14106,PID2017,A173,C1384,2020-01-17,1,35,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14107,PID2090,A116,C1639,2020-08-24,1,1338,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14110,PID2046,A154,C1042,2020-08-23,2,2410,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14111,PID2061,A118,C1002,2020-06-11,1,913,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14118,PID2054,A168,C1173,2020-12-24,1,127,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14119,PID2099,A169,C1162,2020-03-28,2,1367,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14121,PID2033,A135,C1197,2020-09-07,3,2182,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14122,PID2097,A133,C1044,2020-09-06,2,1052,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14123,PID2087,A109,C1459,2020-09-21,1,1022,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14125,PID2098,A124,C1270,2020-01-01,2,1178,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14126,PID2040,A131,C1426,2020-11-10,1,1889,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14127,PID2071,A166,C1115,2020-07-02,3,136,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14132,PID2003,A106,C1350,2020-09-29,1,1783,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14134,PID2071,A168,C1487,2020-06-19,1,136,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14136,PID2058,A172,C1616,2020-02-18,1,2257,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14138,PID2087,A107,C1296,2020-05-07,1,1022,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14139,PID2031,A170,C1756,2020-02-15,4,1638,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14144,PID2050,A106,C1124,2020-01-21,1,2391,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14146,PID2090,A115,C1222,2020-04-30,1,1338,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14149,PID2015,A170,C1106,2020-03-03,1,637,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14150,PID2063,A171,C1281,2020-09-25,2,1708,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14152,PID2002,A165,C1537,2020-05-13,1,847,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14153,PID2067,A100,C1601,2020-01-15,3,1119,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14154,PID2023,A158,C1316,2020-11-05,1,818,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14164,PID2004,A139,C1515,2020-09-24,1,1278,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14167,PID2025,A135,C1141,2020-02-07,1,667,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14171,PID2071,A169,C1040,2020-03-03,1,136,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14180,PID2062,A119,C1652,2020-01-24,3,2464,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14184,PID2020,A171,C1281,2020-07-09,4,2005,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14186,PID2099,A146,C1579,2020-03-29,2,1367,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14189,PID2012,A173,C1631,2020-11-27,1,1353,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14190,PID2034,A149,C1562,2020-02-05,4,871,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14192,PID2100,A150,C1023,2020-04-11,1,799,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14197,PID2027,A126,C1209,2020-03-01,1,2497,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14202,PID2031,A147,C1176,2020-06-25,1,1638,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14204,PID2081,A133,C1765,2020-06-28,3,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14207,PID2058,A166,C1402,2020-04-25,1,2257,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14215,PID2079,A102,C1463,2020-06-10,4,1725,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14216,PID2014,A129,C1582,2020-05-08,1,1809,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14220,PID2061,A133,C1075,2020-07-26,1,913,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14221,PID2081,A100,C1439,2020-11-19,1,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14222,PID2038,A159,C1043,2020-10-02,4,392,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14226,PID2044,A107,C1568,2020-08-25,1,886,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14227,PID2035,A160,C1237,2020-09-06,1,458,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14228,PID2045,A124,C1719,2020-11-11,1,556,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14232,PID2021,A106,C1349,2020-09-27,1,217,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14233,PID2065,A141,C1436,2020-10-17,3,2396,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14235,PID2007,A125,C1612,2020-10-21,4,1405,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14238,PID2076,A139,C1462,2020-06-26,3,1522,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14240,PID2038,A150,C1591,2020-10-03,2,392,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14241,PID2005,A173,C1604,2020-03-10,2,684,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14242,PID2016,A100,C1217,2020-12-15,1,1351,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14245,PID2088,A104,C1482,2020-02-13,1,603,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14249,PID2086,A148,C1332,2020-01-11,1,123,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14250,PID2004,A152,C1373,2020-02-14,1,1278,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14251,PID2064,A135,C1479,2020-12-01,1,1414,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14256,PID2058,A127,C1576,2020-01-24,4,2257,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14261,PID2022,A129,C1300,2020-01-06,4,561,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14265,PID2046,A107,C1373,2020-11-17,3,2410,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14270,PID2053,A136,C1594,2020-06-01,3,596,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14271,PID2018,A173,C1233,2020-11-16,4,1972,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14273,PID2090,A152,C1421,2020-12-25,3,1338,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14276,PID2087,A122,C1737,2020-06-10,3,1022,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14277,PID2091,A135,C1500,2020-06-08,1,368,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14278,PID2093,A116,C1532,2020-01-21,3,112,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14291,PID2057,A105,C1678,2020-05-21,3,181,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14294,PID2098,A107,C1021,2020-01-29,3,1178,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14295,PID2047,A167,C1637,2020-08-31,1,290,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14296,PID2016,A156,C1237,2020-10-25,1,1351,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14299,PID2023,A163,C1152,2020-04-15,1,818,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14301,PID2081,A101,C1266,2020-03-31,1,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14303,PID2074,A141,C1073,2020-12-14,1,504,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14305,PID2021,A139,C1560,2020-06-20,4,217,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14308,PID2003,A160,C1272,2020-02-21,1,1783,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14309,PID2050,A113,C1204,2020-06-11,1,2391,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14315,PID2008,A171,C1419,2020-04-29,2,315,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14316,PID2099,A148,C1493,2020-08-21,4,1367,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14319,PID2093,A158,C1304,2020-11-12,3,112,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14326,PID2095,A129,C1617,2020-06-24,3,1743,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14332,PID2034,A160,C1150,2020-09-10,2,871,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14335,PID2067,A149,C1296,2020-07-08,3,1119,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14343,PID2011,A157,C1732,2020-06-22,1,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14350,PID2056,A170,C1655,2020-11-22,1,1635,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14352,PID2043,A145,C1168,2020-08-21,1,545,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14353,PID2010,A138,C1708,2020-03-17,1,1812,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14358,PID2088,A134,C1687,2020-10-22,2,603,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14360,PID2055,A120,C1304,2020-11-27,4,2495,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14367,PID2013,A163,C1227,2020-01-16,1,368,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14368,PID2014,A134,C1142,2020-05-16,1,1809,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14369,PID2096,A173,C1704,2020-06-02,1,1587,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14370,PID2088,A125,C1449,2020-01-03,4,603,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14372,PID2015,A150,C1758,2020-12-24,1,637,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14378,PID2030,A129,C1142,2020-11-05,1,1899,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14379,PID2090,A147,C1578,2020-04-11,3,1338,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14382,PID2051,A139,C1603,2020-01-10,2,1077,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14383,PID2064,A173,C1197,2020-10-15,1,1414,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14386,PID2030,A126,C1530,2020-11-12,3,1899,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14387,PID2073,A172,C1759,2020-03-30,4,95,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14391,PID2007,A126,C1714,2020-03-05,1,1405,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14394,PID2027,A107,C1479,2020-12-05,1,2497,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14400,PID2071,A115,C1120,2020-12-16,1,136,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14401,PID2018,A170,C1559,2020-04-27,1,1972,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14408,PID2028,A153,C1291,2020-10-11,1,2283,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14410,PID2028,A170,C1235,2020-07-10,2,2283,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14411,PID2007,A154,C1652,2020-07-03,2,1405,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14413,PID2039,A154,C1563,2020-07-02,3,817,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14414,PID2030,A126,C1520,2020-03-12,1,1899,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14415,PID2057,A103,C1125,2020-01-02,1,181,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14419,PID2096,A144,C1491,2020-12-15,2,1587,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14420,PID2099,A113,C1531,2020-04-24,3,1367,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14423,PID2009,A101,C1360,2020-03-13,3,584,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14431,PID2028,A170,C1514,2020-11-10,4,2283,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14433,PID2053,A171,C1436,2020-10-18,1,596,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14435,PID2012,A101,C1272,2020-10-11,1,1353,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14437,PID2073,A143,C1001,2020-10-26,4,95,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14440,PID2035,A139,C1393,2020-12-18,1,458,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14442,PID2099,A121,C1517,2020-03-08,3,1367,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14445,PID2037,A127,C1629,2020-10-08,1,880,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14447,PID2043,A171,C1473,2020-05-11,1,545,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14451,PID2003,A158,C1685,2020-04-27,1,1783,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14452,PID2017,A152,C1344,2020-11-19,4,35,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14454,PID2022,A116,C1793,2020-10-16,1,561,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14456,PID2001,A155,C1176,2020-11-01,4,951,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14457,PID2078,A119,C1327,2020-03-20,4,1798,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14461,PID2069,A168,C1765,2020-03-15,1,378,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14463,PID2028,A101,C1318,2020-01-27,4,2283,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14464,PID2051,A137,C1680,2020-11-21,4,1077,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14465,PID2039,A169,C1661,2020-01-23,1,817,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14466,PID2002,A131,C1679,2020-07-04,1,847,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14473,PID2057,A141,C1244,2020-07-06,3,181,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14477,PID2030,A129,C1088,2020-05-19,2,1899,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14478,PID2047,A135,C1357,2020-12-30,3,290,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14482,PID2019,A172,C1563,2020-04-13,1,800,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14483,PID2062,A117,C1264,2020-04-25,3,2464,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14484,PID2010,A156,C1601,2020-04-26,1,1812,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14486,PID2081,A165,C1210,2020-04-06,3,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14496,PID2081,A100,C1510,2020-06-05,4,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14499,PID2072,A159,C1764,2020-07-04,3,1887,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14503,PID2051,A160,C1787,2020-04-28,1,1077,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14505,PID2074,A109,C1360,2020-06-15,1,504,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14510,PID2043,A154,C1728,2020-04-24,1,545,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14511,PID2054,A151,C1531,2020-05-02,2,127,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14517,PID2022,A136,C1471,2020-05-22,1,561,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14518,PID2076,A169,C1227,2020-11-20,1,1522,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14523,PID2059,A132,C1168,2020-06-25,1,1494,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14525,PID2075,A105,C1503,2020-06-26,3,400,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14534,PID2036,A113,C1405,2020-06-25,4,1582,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14535,PID2015,A155,C1010,2020-12-16,2,637,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14543,PID2010,A144,C1490,2020-11-24,3,1812,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14550,PID2035,A161,C1268,2020-06-30,3,458,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14554,PID2041,A144,C1100,2020-03-14,1,1380,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14558,PID2070,A131,C1707,2020-12-20,1,1671,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14560,PID2085,A158,C1600,2020-08-13,2,1862,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14564,PID2022,A164,C1110,2020-08-28,1,561,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14565,PID2057,A119,C1002,2020-10-29,1,181,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14568,PID2096,A158,C1623,2020-11-24,3,1587,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14570,PID2076,A125,C1047,2020-07-28,4,1522,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14577,PID2045,A144,C1796,2020-08-20,3,556,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14578,PID2035,A151,C1663,2020-03-01,1,458,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14583,PID2092,A165,C1566,2020-04-17,4,1639,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14585,PID2023,A138,C1714,2020-03-08,3,818,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14586,PID2045,A144,C1373,2020-09-06,1,556,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14593,PID2015,A113,C1328,2020-06-15,1,637,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14597,PID2008,A129,C1722,2020-06-11,2,315,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14598,PID2022,A170,C1243,2020-05-01,3,561,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14603,PID2041,A134,C1501,2020-05-24,3,1380,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14608,PID2096,A168,C1540,2020-05-31,3,1587,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14611,PID2015,A156,C1545,2020-12-13,2,637,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14612,PID2074,A141,C1139,2020-08-08,1,504,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14613,PID2049,A169,C1463,2020-09-11,4,826,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14614,PID2061,A151,C1524,2020-01-22,1,913,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14615,PID2031,A116,C1597,2020-08-05,3,1638,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14619,PID2092,A150,C1600,2020-10-14,2,1639,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14623,PID2080,A138,C1164,2020-01-25,1,2353,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14624,PID2036,A128,C1093,2020-11-30,3,1582,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14626,PID2046,A126,C1536,2020-11-01,1,2410,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14632,PID2039,A134,C1582,2020-10-16,4,817,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14634,PID2033,A111,C1403,2020-02-11,1,2182,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14640,PID2081,A139,C1022,2020-07-13,2,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14643,PID2011,A168,C1130,2020-08-12,1,530,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14647,PID2048,A142,C1330,2020-01-27,1,502,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14650,PID2038,A168,C1024,2020-08-11,3,392,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14653,PID2074,A157,C1259,2020-06-28,4,504,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14654,PID2003,A162,C1213,2020-10-30,1,1783,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14656,PID2050,A106,C1179,2020-08-03,2,2391,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14658,PID2015,A116,C1173,2020-01-06,1,637,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14659,PID2024,A155,C1016,2020-12-16,1,356,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14663,PID2012,A169,C1049,2020-04-24,2,1353,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14672,PID2087,A130,C1618,2020-02-26,1,1022,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14673,PID2005,A165,C1448,2020-02-09,2,684,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14674,PID2086,A134,C1103,2020-10-15,3,123,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14675,PID2051,A130,C1653,2020-09-19,3,1077,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14680,PID2089,A148,C1721,2020-10-30,1,2294,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14681,PID2094,A125,C1669,2020-09-13,3,771,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14683,PID2016,A161,C1558,2020-02-22,2,1351,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14685,PID2058,A117,C1652,2020-03-26,2,2257,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14687,PID2048,A159,C1579,2020-03-26,1,502,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14689,PID2009,A142,C1047,2020-07-19,3,584,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14693,PID2005,A139,C1206,2020-06-21,3,684,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14695,PID2075,A110,C1670,2020-03-16,1,400,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14701,PID2063,A115,C1239,2020-09-06,1,1708,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14704,PID2065,A114,C1352,2020-11-23,1,2396,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14707,PID2001,A125,C1235,2020-03-25,1,951,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14710,PID2088,A160,C1716,2020-12-06,3,603,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14712,PID2028,A169,C1606,2020-04-21,4,2283,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14719,PID2012,A155,C1748,2020-04-04,1,1353,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14720,PID2019,A172,C1755,2020-12-15,3,800,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14722,PID2081,A171,C1275,2020-01-20,4,1566,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14725,PID2054,A101,C1226,2020-12-08,4,127,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14728,PID2079,A160,C1786,2020-01-09,1,1725,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14732,PID2070,A115,C1246,2020-03-01,3,1671,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14738,PID2014,A126,C1321,2020-07-13,1,1809,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14742,PID2026,A170,C1027,2020-03-13,2,947,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14745,PID2052,A173,C1727,2020-01-29,3,1526,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14746,PID2066,A137,C1246,2020-02-05,2,2091,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14747,PID2098,A154,C1085,2020-08-12,3,1178,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14755,PID2017,A148,C1472,2020-03-02,2,35,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14757,PID2028,A159,C1484,2020-02-26,2,2283,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14759,PID2016,A103,C1478,2020-01-11,1,1351,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14761,PID2039,A124,C1600,2020-03-04,3,817,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14768,PID2051,A135,C1536,2020-01-18,1,1077,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14769,PID2025,A126,C1361,2020-07-02,1,667,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14776,PID2013,A102,C1711,2020-10-09,1,368,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14777,PID2027,A101,C1317,2020-09-29,3,2497,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14784,PID2099,A128,C1433,2020-04-20,1,1367,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14789,PID2018,A161,C1104,2020-11-10,2,1972,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14791,PID2025,A149,C1716,2020-11-27,3,667,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14792,PID2008,A172,C1191,2020-09-17,2,315,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14797,PID2041,A170,C1056,2020-07-26,1,1380,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14804,PID2045,A127,C1146,2020-12-23,2,556,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14810,PID2021,A166,C1448,2020-10-31,1,217,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14816,PID2024,A169,C1198,2020-12-16,4,356,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14818,PID2066,A124,C1670,2020-06-12,1,2091,2024-12-15 09:59:33,2024-12-15 09:59:33
OID14820,PID2024,A165,C1211,2020-08-28,4,356,2024-12-15 09:59:33,2024-12-15 09:59:33
